Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,REF_AREA_TXT:Reference area,"AT:Austria,BE:Belgium,BG:Bulgaria,HR:Croatia,CY:Cyprus,EE:Estonia,XM:Euro area,FI:Finland,FR:France,DE:Germany,GR:Greece,IE:Ireland,IT:Italy,LV:Latvia,LT:Lithuania,LU:Luxembourg,MT:Malta,NL:Netherlands,PT:Portugal,SK:Slovakia,SI:Slovenia,ES:Spain",2026-05-28,2026-05-28 14:14 CEST,BIS,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,"628,R",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,
,,DATAFLOW_ID:Dataflow Id,"BIS,WS_SPP,1.0:",,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-12-31,F:Free,,A:Normal value,37.9732
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-03-31,F:Free,,A:Normal value,39.2927
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-06-30,F:Free,,A:Normal value,40.0558
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-09-30,F:Free,,A:Normal value,39.786
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-12-31,F:Free,,A:Normal value,39.7187
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-03-31,F:Free,,A:Normal value,40.1883
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-06-30,F:Free,,A:Normal value,41.5108
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-09-30,F:Free,,A:Normal value,41.7005
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-12-31,F:Free,,A:Normal value,41.5381
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-03-31,F:Free,,A:Normal value,42.5248
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-06-30,F:Free,,A:Normal value,43.6569
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-09-30,F:Free,,A:Normal value,44.0385
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1989-12-31,F:Free,,A:Normal value,43.7873
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-03-31,F:Free,,A:Normal value,43.5777
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-06-30,F:Free,,A:Normal value,44.6372
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-09-30,F:Free,,A:Normal value,42.958
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1990-12-31,F:Free,,A:Normal value,42.1424
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-03-31,F:Free,,A:Normal value,42.5631
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-06-30,F:Free,,A:Normal value,43.4081
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-09-30,F:Free,,A:Normal value,42.9111
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1991-12-31,F:Free,,A:Normal value,43.4063
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-03-31,F:Free,,A:Normal value,45.0713
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-06-30,F:Free,,A:Normal value,43.7834
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-09-30,F:Free,,A:Normal value,46.1801
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1992-12-31,F:Free,,A:Normal value,45.9171
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-03-31,F:Free,,A:Normal value,46.5628
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-06-30,F:Free,,A:Normal value,47.3468
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-09-30,F:Free,,A:Normal value,48.1662
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1993-12-31,F:Free,,A:Normal value,48.8589
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-03-31,F:Free,,A:Normal value,50.3459
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-06-30,F:Free,,A:Normal value,50.6412
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-09-30,F:Free,,A:Normal value,52.1505
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1994-12-31,F:Free,,A:Normal value,51.2416
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-03-31,F:Free,,A:Normal value,51.7848
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-06-30,F:Free,,A:Normal value,52.2239
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-09-30,F:Free,,A:Normal value,53.374
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1995-12-31,F:Free,,A:Normal value,53.8837
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-03-31,F:Free,,A:Normal value,54.8274
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-06-30,F:Free,,A:Normal value,55.9943
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-09-30,F:Free,,A:Normal value,57.6829
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1996-12-31,F:Free,,A:Normal value,58.856
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-03-31,F:Free,,A:Normal value,60.18
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-06-30,F:Free,,A:Normal value,61.4869
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-09-30,F:Free,,A:Normal value,62.8475
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1997-12-31,F:Free,,A:Normal value,63.7584
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-03-31,F:Free,,A:Normal value,65.032
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-06-30,F:Free,,A:Normal value,66.2003
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-09-30,F:Free,,A:Normal value,68.2649
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1998-12-31,F:Free,,A:Normal value,69.6305
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-03-31,F:Free,,A:Normal value,71.7694
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-06-30,F:Free,,A:Normal value,74.2779
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-09-30,F:Free,,A:Normal value,77.9217
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1999-12-31,F:Free,,A:Normal value,80.9223
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-03-31,F:Free,,A:Normal value,84.0759
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-06-30,F:Free,,A:Normal value,86.339
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-09-30,F:Free,,A:Normal value,89.4398
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-12-31,F:Free,,A:Normal value,90.6848
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,91.966
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,92.8529
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,94.6541
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,94.9562
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,95.3911
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,95.7928
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,97.2005
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,96.7853
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,97.0962
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,97.4103
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,97.9999
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,98.7768
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,99.8504
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,100.0612
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,101.3591
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,101.4041
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,102.0106
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,102.3204
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,103.4629
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,103.6307
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,105.0727
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,105.3394
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,106.4634
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-12-31,F:Free,,A:Normal value,107.4426
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-03-31,F:Free,,A:Normal value,108.3441
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-06-30,F:Free,,A:Normal value,107.9332
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-09-30,F:Free,,A:Normal value,110.4959
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-12-31,F:Free,,A:Normal value,111.0265
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-03-31,F:Free,,A:Normal value,110.1883
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-06-30,F:Free,,A:Normal value,108.802
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-09-30,F:Free,,A:Normal value,109.7196
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-12-31,F:Free,,A:Normal value,107.8659
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-03-31,F:Free,,A:Normal value,106.2747
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-06-30,F:Free,,A:Normal value,102.0973
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-09-30,F:Free,,A:Normal value,102.1052
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-12-31,F:Free,,A:Normal value,101.7482
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-03-31,F:Free,,A:Normal value,101.0205
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-06-30,F:Free,,A:Normal value,99.7221
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-09-30,F:Free,,A:Normal value,100.1248
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-12-31,F:Free,,A:Normal value,99.1458
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-03-31,F:Free,,A:Normal value,98.6844
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-06-30,F:Free,,A:Normal value,95.9653
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-09-30,F:Free,,A:Normal value,95.1071
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-12-31,F:Free,,A:Normal value,93.3928
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-03-31,F:Free,,A:Normal value,91.0997
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-06-30,F:Free,,A:Normal value,88.5681
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-09-30,F:Free,,A:Normal value,84.6906
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-12-31,F:Free,,A:Normal value,84.5512
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-03-31,F:Free,,A:Normal value,81.6936
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-06-30,F:Free,,A:Normal value,79.2639
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-09-30,F:Free,,A:Normal value,79.3424
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-12-31,F:Free,,A:Normal value,79.562
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-03-31,F:Free,,A:Normal value,79.7998
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-06-30,F:Free,,A:Normal value,79.4832
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-09-30,F:Free,,A:Normal value,79.6215
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-12-31,F:Free,,A:Normal value,80.4589
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-03-31,F:Free,,A:Normal value,81.6362
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-06-30,F:Free,,A:Normal value,81.2001
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-09-30,F:Free,,A:Normal value,82.3533
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-12-31,F:Free,,A:Normal value,83.4322
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-03-31,F:Free,,A:Normal value,84.7278
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-06-30,F:Free,,A:Normal value,85.0854
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-09-30,F:Free,,A:Normal value,86.9312
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-12-31,F:Free,,A:Normal value,88.153
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-03-31,F:Free,,A:Normal value,89.6685
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-06-30,F:Free,,A:Normal value,90.557
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-09-30,F:Free,,A:Normal value,92.6885
"BIS,WS_SPP,1.0",Q.NL.R.628,Q:Quarterly,NL:Netherlands,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-12-31,F:Free,,A:Normal value,94.7414
